date_day,affiliate_name,affiliate_id,campaign_name,country,spend_usd,conversions
2025-03-17,NorthStar Affiliates,AFF004,influencer_collab,US,691.07,5
2025-03-17,BrandBoost Network,AFF010,referral_spring,US,594.0,2
2025-03-17,ConvertFlow,AFF006,summer_promo_2025,SE,303.52,3
2025-03-17,FunnelForge,AFF009,loyalty_reactivation,BR,206.63,1
2025-03-18,BrandBoost Network,AFF010,product_launch_v2,NL,223.65,2
2025-03-18,NorthStar Affiliates,AFF004,black_friday_2025,DE,200.89,1
2025-03-18,GrowthNest,AFF002,influencer_collab,GB,184.37,1
2025-03-18,ClickBridge Partners,AFF003,product_launch_v2,NL,137.34,1
2025-03-19,NorthStar Affiliates,AFF004,influencer_collab,AU,277.42,2
2025-03-19,ConvertFlow,AFF006,referral_spring,US,463.34,3
2025-03-19,GrowthNest,AFF002,influencer_collab,US,696.46,2
2025-03-19,ClickBridge Partners,AFF003,referral_spring,US,187.33,1
2025-03-19,LeadLaunch,AFF008,influencer_collab,GB,382.8,5
2025-03-20,NorthStar Affiliates,AFF004,product_launch_v2,AU,899.04,7
2025-03-20,TechReach Media,AFF001,loyalty_reactivation,SE,825.06,7
2025-03-20,BrandBoost Network,AFF010,black_friday_2025,DE,146.55,1
2025-03-20,PixelPartners,AFF007,product_launch_v2,DE,485.34,1
2025-03-21,NorthStar Affiliates,AFF004,product_launch_v2,CA,775.23,3
2025-03-21,ClickBridge Partners,AFF003,black_friday_2025,AU,809.72,12
2025-03-21,AdVantage Hub,AFF005,q1_retention,GB,299.83,1
2025-03-21,ConvertFlow,AFF006,black_friday_2025,BR,362.61,4
2025-03-21,PixelPartners,AFF007,new_year_push,US,219.24,2
2025-03-22,ConvertFlow,AFF006,summer_promo_2025,NL,237.38,2
2025-03-22,GrowthNest,AFF002,product_launch_v2,CA,297.06,1
2025-03-22,TechReach Media,AFF001,new_year_push,US,635.72,9
2025-03-22,PixelPartners,AFF007,new_year_push,US,306.49,4
2025-03-23,TechReach Media,AFF001,product_launch_v2,CA,712.92,3
2025-03-23,PixelPartners,AFF007,loyalty_reactivation,AU,254.72,2
2025-03-23,ClickBridge Partners,AFF003,product_launch_v2,FR,895.14,1
2025-03-23,AdVantage Hub,AFF005,new_year_push,US,505.51,1
2025-03-24,GrowthNest,AFF002,q1_retention,GB,473.12,2
2025-03-24,TechReach Media,AFF001,product_launch_v2,FR,646.13,8
2025-03-24,BrandBoost Network,AFF010,q1_retention,GB,410.75,5
2025-03-24,ConvertFlow,AFF006,q1_retention,US,678.45,10
2025-03-24,AdVantage Hub,AFF005,summer_promo_2025,US,463.95,5
2025-03-24,NorthStar Affiliates,AFF004,q1_retention,US,460.34,2
2025-03-25,ClickBridge Partners,AFF003,product_launch_v2,US,288.88,1
2025-03-25,LeadLaunch,AFF008,referral_spring,BR,409.68,1
2025-03-25,GrowthNest,AFF002,new_year_push,AU,407.34,2
2025-03-25,BrandBoost Network,AFF010,referral_spring,US,604.19,1
2025-03-26,LeadLaunch,AFF008,summer_promo_2025,US,791.29,3
2025-03-26,GrowthNest,AFF002,loyalty_reactivation,FR,703.17,4
2025-03-26,AdVantage Hub,AFF005,loyalty_reactivation,CA,849.58,2
2025-03-26,BrandBoost Network,AFF010,summer_promo_2025,GB,798.88,9
2025-03-26,NorthStar Affiliates,AFF004,q1_retention,CA,752.81,6
2025-03-27,ClickBridge Partners,AFF003,new_year_push,DE,494.33,2
2025-03-27,ConvertFlow,AFF006,loyalty_reactivation,GB,725.25,7
2025-03-27,FunnelForge,AFF009,new_year_push,US,683.95,10
2025-03-28,LeadLaunch,AFF008,influencer_collab,NL,832.65,12
2025-03-28,FunnelForge,AFF009,q1_retention,GB,603.34,9
2025-03-28,ClickBridge Partners,AFF003,product_launch_v2,PL,156.92,1
2025-03-28,AdVantage Hub,AFF005,influencer_collab,GB,797.94,2
2025-03-29,PixelPartners,AFF007,new_year_push,GB,711.56,3
2025-03-29,NorthStar Affiliates,AFF004,referral_spring,FR,619.95,9
2025-03-29,BrandBoost Network,AFF010,black_friday_2025,US,260.53,3
2025-03-29,ConvertFlow,AFF006,product_launch_v2,DE,486.4,4
2025-03-30,NorthStar Affiliates,AFF004,summer_promo_2025,GB,855.02,12
2025-03-30,FunnelForge,AFF009,summer_promo_2025,CA,291.24,2
2025-03-30,BrandBoost Network,AFF010,black_friday_2025,CA,806.28,4
2025-03-31,FunnelForge,AFF009,q1_retention,US,865.98,6
2025-03-31,AdVantage Hub,AFF005,product_launch_v2,FR,690.08,10
2025-03-31,NorthStar Affiliates,AFF004,loyalty_reactivation,DE,448.62,1
2025-03-31,LeadLaunch,AFF008,product_launch_v2,US,808.21,11
2025-04-01,TechReach Media,AFF001,referral_spring,US,253.65,1
2025-04-01,FunnelForge,AFF009,summer_promo_2025,US,138.47,1
2025-04-01,AdVantage Hub,AFF005,summer_promo_2025,US,188.68,2
2025-04-01,ConvertFlow,AFF006,loyalty_reactivation,FR,715.02,9
2025-04-01,LeadLaunch,AFF008,summer_promo_2025,SE,603.54,6
2025-04-01,GrowthNest,AFF002,influencer_collab,NL,446.86,4
2025-04-01,ClickBridge Partners,AFF003,product_launch_v2,DE,219.17,1
2025-04-02,GrowthNest,AFF002,product_launch_v2,NL,782.26,4
2025-04-02,ConvertFlow,AFF006,new_year_push,CA,332.29,1
2025-04-02,ClickBridge Partners,AFF003,black_friday_2025,NL,826.03,3
2025-04-02,AdVantage Hub,AFF005,summer_promo_2025,DE,317.66,2
2025-04-02,NorthStar Affiliates,AFF004,referral_spring,FR,580.48,5
2025-04-03,GrowthNest,AFF002,loyalty_reactivation,NL,140.74,1
2025-04-03,FunnelForge,AFF009,product_launch_v2,GB,415.41,3
2025-04-03,AdVantage Hub,AFF005,summer_promo_2025,US,441.59,5
2025-04-04,BrandBoost Network,AFF010,influencer_collab,FR,840.94,13
2025-04-04,ConvertFlow,AFF006,influencer_collab,DE,573.64,8
2025-04-04,GrowthNest,AFF002,product_launch_v2,US,502.86,5
2025-04-04,AdVantage Hub,AFF005,influencer_collab,BR,484.68,4
2025-04-04,PixelPartners,AFF007,influencer_collab,BR,449.47,4
2025-04-04,NorthStar Affiliates,AFF004,q1_retention,US,158.05,1
2025-04-05,AdVantage Hub,AFF005,q1_retention,US,851.68,8
2025-04-05,TechReach Media,AFF001,new_year_push,FR,347.52,1
2025-04-05,FunnelForge,AFF009,influencer_collab,GB,702.91,7
2025-04-05,LeadLaunch,AFF008,q1_retention,SE,490.17,2
2025-04-05,NorthStar Affiliates,AFF004,q1_retention,AU,899.04,10
2025-04-06,GrowthNest,AFF002,summer_promo_2025,FR,785.18,7
2025-04-06,NorthStar Affiliates,AFF004,influencer_collab,US,513.4,7
2025-04-06,TechReach Media,AFF001,product_launch_v2,GB,440.64,5
2025-04-06,BrandBoost Network,AFF010,q1_retention,PL,823.01,12
2025-04-06,PixelPartners,AFF007,loyalty_reactivation,US,343.1,4
2025-04-06,ClickBridge Partners,AFF003,product_launch_v2,DE,494.51,4
2025-04-06,LeadLaunch,AFF008,loyalty_reactivation,GB,694.32,7
2025-04-07,BrandBoost Network,AFF010,summer_promo_2025,DE,97.35,1
2025-04-07,ConvertFlow,AFF006,black_friday_2025,GB,225.14,1
2025-04-07,GrowthNest,AFF002,product_launch_v2,US,133.26,1
2025-04-07,ClickBridge Partners,AFF003,summer_promo_2025,FR,97.81,1
2025-04-07,LeadLaunch,AFF008,summer_promo_2025,AU,207.43,2
2025-04-07,FunnelForge,AFF009,loyalty_reactivation,GB,443.14,3
2025-04-07,NorthStar Affiliates,AFF004,summer_promo_2025,CA,812.3,2
2025-04-08,GrowthNest,AFF002,loyalty_reactivation,US,246.29,3
2025-04-08,AdVantage Hub,AFF005,product_launch_v2,NL,571.53,8
2025-04-08,ConvertFlow,AFF006,new_year_push,DE,326.22,4
2025-04-09,ConvertFlow,AFF006,product_launch_v2,US,440.13,4
2025-04-09,FunnelForge,AFF009,product_launch_v2,FR,716.85,6
2025-04-09,ClickBridge Partners,AFF003,black_friday_2025,NL,164.29,1
2025-04-09,LeadLaunch,AFF008,black_friday_2025,FR,281.36,2
2025-04-09,AdVantage Hub,AFF005,q1_retention,US,453.01,1
2025-04-10,GrowthNest,AFF002,loyalty_reactivation,US,842.25,13
2025-04-10,TechReach Media,AFF001,loyalty_reactivation,BR,860.58,1
2025-04-10,NorthStar Affiliates,AFF004,loyalty_reactivation,CA,875.57,1
2025-04-11,BrandBoost Network,AFF010,black_friday_2025,AU,583.34,1
2025-04-11,ClickBridge Partners,AFF003,new_year_push,GB,548.91,5
2025-04-11,LeadLaunch,AFF008,loyalty_reactivation,NL,141.51,1
2025-04-12,ConvertFlow,AFF006,influencer_collab,DE,336.02,4
2025-04-12,PixelPartners,AFF007,new_year_push,NL,382.57,5
2025-04-12,GrowthNest,AFF002,q1_retention,US,460.42,4
2025-04-13,PixelPartners,AFF007,loyalty_reactivation,BR,291.47,1
2025-04-13,FunnelForge,AFF009,product_launch_v2,PL,203.49,1
2025-04-13,ClickBridge Partners,AFF003,summer_promo_2025,NL,358.58,2
2025-04-13,GrowthNest,AFF002,summer_promo_2025,DE,698.09,2
2025-04-13,LeadLaunch,AFF008,referral_spring,GB,773.47,9
2025-04-13,NorthStar Affiliates,AFF004,loyalty_reactivation,AU,446.04,5
2025-04-13,TechReach Media,AFF001,new_year_push,FR,175.04,1
2025-04-14,ConvertFlow,AFF006,q1_retention,US,315.01,3
2025-04-14,AdVantage Hub,AFF005,influencer_collab,GB,419.77,1
2025-04-14,ClickBridge Partners,AFF003,loyalty_reactivation,US,106.28,1
2025-04-14,PixelPartners,AFF007,loyalty_reactivation,FR,386.45,2
2025-04-15,NorthStar Affiliates,AFF004,black_friday_2025,GB,514.96,2
2025-04-15,AdVantage Hub,AFF005,loyalty_reactivation,US,502.41,6
2025-04-15,LeadLaunch,AFF008,referral_spring,GB,162.24,1
2025-04-15,TechReach Media,AFF001,summer_promo_2025,BR,98.26,1
2025-04-15,BrandBoost Network,AFF010,black_friday_2025,FR,706.35,10
2025-04-15,ClickBridge Partners,AFF003,referral_spring,CA,598.53,3
2025-04-16,ConvertFlow,AFF006,new_year_push,US,451.06,1
2025-04-16,ClickBridge Partners,AFF003,black_friday_2025,GB,473.43,1
2025-04-16,AdVantage Hub,AFF005,new_year_push,DE,187.36,1
2025-04-16,FunnelForge,AFF009,summer_promo_2025,BR,297.96,3
2025-04-16,NorthStar Affiliates,AFF004,loyalty_reactivation,US,427.4,1
2025-04-16,BrandBoost Network,AFF010,new_year_push,DE,876.33,13
2025-04-16,TechReach Media,AFF001,referral_spring,DE,784.82,2
2025-04-17,TechReach Media,AFF001,new_year_push,US,327.15,1
2025-04-17,NorthStar Affiliates,AFF004,summer_promo_2025,GB,244.15,3
2025-04-17,LeadLaunch,AFF008,product_launch_v2,US,633.35,4
2025-04-17,FunnelForge,AFF009,referral_spring,GB,366.07,2
2025-04-17,GrowthNest,AFF002,product_launch_v2,DE,376.27,1
2025-04-18,FunnelForge,AFF009,summer_promo_2025,US,692.63,4
2025-04-18,PixelPartners,AFF007,q1_retention,CA,848.26,3
2025-04-18,ClickBridge Partners,AFF003,loyalty_reactivation,NL,665.14,7
2025-04-18,AdVantage Hub,AFF005,new_year_push,GB,213.54,1
2025-04-18,TechReach Media,AFF001,loyalty_reactivation,DE,225.89,1
2025-04-18,LeadLaunch,AFF008,loyalty_reactivation,US,840.69,8
2025-04-18,GrowthNest,AFF002,referral_spring,US,168.76,1
2025-04-19,TechReach Media,AFF001,influencer_collab,GB,348.9,2
2025-04-19,LeadLaunch,AFF008,referral_spring,US,245.73,1
2025-04-19,PixelPartners,AFF007,referral_spring,PL,841.39,10
2025-04-19,GrowthNest,AFF002,summer_promo_2025,DE,337.96,3
2025-04-19,NorthStar Affiliates,AFF004,summer_promo_2025,CA,772.3,9
2025-04-19,ClickBridge Partners,AFF003,influencer_collab,GB,708.84,9
2025-04-20,BrandBoost Network,AFF010,summer_promo_2025,FR,108.03,1
2025-04-20,ClickBridge Partners,AFF003,summer_promo_2025,CA,735.36,9
2025-04-20,ConvertFlow,AFF006,loyalty_reactivation,AU,160.26,1
2025-04-20,TechReach Media,AFF001,black_friday_2025,GB,114.82,1
2025-04-20,FunnelForge,AFF009,referral_spring,GB,297.48,3
2025-04-20,AdVantage Hub,AFF005,influencer_collab,GB,801.12,3
2025-04-21,FunnelForge,AFF009,loyalty_reactivation,GB,291.05,2
2025-04-21,LeadLaunch,AFF008,loyalty_reactivation,US,368.58,4
2025-04-21,PixelPartners,AFF007,loyalty_reactivation,GB,755.61,11
2025-04-21,AdVantage Hub,AFF005,referral_spring,BR,723.47,6
2025-04-22,TechReach Media,AFF001,referral_spring,BR,174.45,1
2025-04-22,ClickBridge Partners,AFF003,referral_spring,NL,128.26,1
2025-04-22,PixelPartners,AFF007,loyalty_reactivation,FR,749.04,1
2025-04-22,FunnelForge,AFF009,summer_promo_2025,DE,292.02,1
2025-04-22,LeadLaunch,AFF008,product_launch_v2,US,848.38,4
2025-04-22,ConvertFlow,AFF006,new_year_push,US,345.08,1
2025-04-22,AdVantage Hub,AFF005,loyalty_reactivation,NL,442.98,3
2025-04-23,ConvertFlow,AFF006,influencer_collab,AU,475.55,5
2025-04-23,TechReach Media,AFF001,new_year_push,US,173.5,1
2025-04-23,LeadLaunch,AFF008,loyalty_reactivation,BR,338.07,4
2025-04-24,LeadLaunch,AFF008,loyalty_reactivation,US,658.32,9
2025-04-24,AdVantage Hub,AFF005,loyalty_reactivation,US,616.06,1
2025-04-24,ClickBridge Partners,AFF003,summer_promo_2025,FR,157.1,1
2025-04-24,ConvertFlow,AFF006,referral_spring,BR,693.78,5
2025-04-25,LeadLaunch,AFF008,referral_spring,US,396.46,1
2025-04-25,NorthStar Affiliates,AFF004,q1_retention,US,594.1,3
2025-04-25,GrowthNest,AFF002,influencer_collab,GB,517.8,7
2025-04-25,FunnelForge,AFF009,black_friday_2025,GB,561.77,3
2025-04-25,TechReach Media,AFF001,new_year_push,DE,826.03,11
2025-04-25,ConvertFlow,AFF006,black_friday_2025,US,431.86,6
2025-04-25,ClickBridge Partners,AFF003,product_launch_v2,PL,455.87,1
2025-04-26,TechReach Media,AFF001,black_friday_2025,DE,673.21,9
2025-04-26,ConvertFlow,AFF006,black_friday_2025,FR,582.2,4
2025-04-26,NorthStar Affiliates,AFF004,black_friday_2025,AU,792.62,1
2025-04-27,ConvertFlow,AFF006,black_friday_2025,FR,424.58,1
2025-04-27,LeadLaunch,AFF008,q1_retention,GB,657.1,3
2025-04-27,TechReach Media,AFF001,q1_retention,US,808.18,9
2025-04-28,FunnelForge,AFF009,referral_spring,US,112.41,1
2025-04-28,BrandBoost Network,AFF010,summer_promo_2025,US,83.98,1
2025-04-28,GrowthNest,AFF002,product_launch_v2,NL,858.08,5
2025-04-28,PixelPartners,AFF007,black_friday_2025,DE,478.56,6
2025-04-28,ClickBridge Partners,AFF003,influencer_collab,GB,507.81,4
2025-04-28,TechReach Media,AFF001,influencer_collab,FR,816.46,8
2025-04-29,PixelPartners,AFF007,black_friday_2025,DE,833.78,11
2025-04-29,BrandBoost Network,AFF010,summer_promo_2025,US,410.68,4
2025-04-29,GrowthNest,AFF002,summer_promo_2025,US,888.54,5
2025-04-29,LeadLaunch,AFF008,q1_retention,US,550.39,4
2025-04-29,TechReach Media,AFF001,influencer_collab,FR,388.92,2
2025-04-29,NorthStar Affiliates,AFF004,black_friday_2025,US,431.28,1
2025-04-29,ClickBridge Partners,AFF003,product_launch_v2,AU,383.05,3
2025-04-30,PixelPartners,AFF007,referral_spring,NL,134.45,1
2025-04-30,TechReach Media,AFF001,new_year_push,AU,152.92,1
2025-04-30,GrowthNest,AFF002,black_friday_2025,US,126.16,1
2025-04-30,ClickBridge Partners,AFF003,loyalty_reactivation,US,529.58,6
2025-04-30,NorthStar Affiliates,AFF004,black_friday_2025,CA,480.9,3
2025-05-01,BrandBoost Network,AFF010,loyalty_reactivation,US,471.67,5
2025-05-01,AdVantage Hub,AFF005,summer_promo_2025,FR,641.88,8
2025-05-01,FunnelForge,AFF009,black_friday_2025,GB,380.6,2
2025-05-02,BrandBoost Network,AFF010,black_friday_2025,GB,202.95,1
2025-05-02,NorthStar Affiliates,AFF004,black_friday_2025,FR,189.7,2
2025-05-02,AdVantage Hub,AFF005,influencer_collab,AU,274.78,3
2025-05-02,ClickBridge Partners,AFF003,influencer_collab,US,118.75,1
2025-05-03,PixelPartners,AFF007,summer_promo_2025,CA,138.93,1
2025-05-03,ClickBridge Partners,AFF003,black_friday_2025,CA,374.55,3
2025-05-03,GrowthNest,AFF002,loyalty_reactivation,FR,892.82,1
2025-05-04,GrowthNest,AFF002,influencer_collab,CA,282.76,3
2025-05-04,BrandBoost Network,AFF010,loyalty_reactivation,US,350.42,3
2025-05-04,ConvertFlow,AFF006,loyalty_reactivation,NL,879.16,13
2025-05-04,FunnelForge,AFF009,influencer_collab,DE,479.43,3
2025-05-04,AdVantage Hub,AFF005,referral_spring,US,512.66,1
2025-05-04,NorthStar Affiliates,AFF004,q1_retention,BR,181.55,1
2025-05-04,TechReach Media,AFF001,summer_promo_2025,CA,159.49,1
2025-05-05,FunnelForge,AFF009,summer_promo_2025,NL,597.94,3
2025-05-05,GrowthNest,AFF002,black_friday_2025,AU,669.05,9
2025-05-05,BrandBoost Network,AFF010,loyalty_reactivation,GB,651.76,2
2025-05-06,AdVantage Hub,AFF005,q1_retention,DE,474.73,6
2025-05-06,PixelPartners,AFF007,loyalty_reactivation,US,411.51,5
2025-05-06,TechReach Media,AFF001,loyalty_reactivation,FR,619.01,6
2025-05-06,ClickBridge Partners,AFF003,product_launch_v2,FR,728.0,9
2025-05-06,NorthStar Affiliates,AFF004,loyalty_reactivation,DE,577.08,7
2025-05-06,GrowthNest,AFF002,summer_promo_2025,US,512.47,7
2025-05-06,FunnelForge,AFF009,black_friday_2025,NL,154.13,1
2025-05-07,AdVantage Hub,AFF005,influencer_collab,FR,357.64,3
2025-05-07,GrowthNest,AFF002,product_launch_v2,AU,673.12,5
2025-05-07,TechReach Media,AFF001,referral_spring,GB,121.31,1
2025-05-07,FunnelForge,AFF009,loyalty_reactivation,US,238.28,1
2025-05-08,NorthStar Affiliates,AFF004,summer_promo_2025,GB,748.9,10
2025-05-08,LeadLaunch,AFF008,influencer_collab,CA,738.22,7
2025-05-08,PixelPartners,AFF007,summer_promo_2025,FR,866.46,3
2025-05-08,ConvertFlow,AFF006,influencer_collab,US,837.11,12
2025-05-09,BrandBoost Network,AFF010,product_launch_v2,BR,759.9,8
2025-05-09,AdVantage Hub,AFF005,referral_spring,US,851.09,9
2025-05-09,NorthStar Affiliates,AFF004,new_year_push,DE,606.7,8
2025-05-09,ClickBridge Partners,AFF003,influencer_collab,GB,177.95,1
2025-05-09,ConvertFlow,AFF006,referral_spring,US,766.05,2
2025-05-09,LeadLaunch,AFF008,referral_spring,US,529.86,2
2025-05-09,GrowthNest,AFF002,new_year_push,US,541.92,2
2025-05-10,LeadLaunch,AFF008,referral_spring,FR,604.15,6
2025-05-10,NorthStar Affiliates,AFF004,loyalty_reactivation,US,865.64,9
2025-05-10,ConvertFlow,AFF006,new_year_push,CA,389.37,3
2025-05-10,ClickBridge Partners,AFF003,referral_spring,DE,495.9,1
2025-05-10,GrowthNest,AFF002,summer_promo_2025,GB,284.86,2
2025-05-10,FunnelForge,AFF009,q1_retention,GB,875.34,7
2025-05-10,BrandBoost Network,AFF010,influencer_collab,GB,321.05,1
2025-05-11,GrowthNest,AFF002,loyalty_reactivation,US,295.16,3
2025-05-11,LeadLaunch,AFF008,referral_spring,US,586.49,4
2025-05-11,NorthStar Affiliates,AFF004,loyalty_reactivation,CA,503.59,5
2025-05-11,PixelPartners,AFF007,product_launch_v2,GB,113.83,1
2025-05-11,TechReach Media,AFF001,loyalty_reactivation,US,617.1,1
2025-05-12,ConvertFlow,AFF006,product_launch_v2,AU,180.28,1
2025-05-12,PixelPartners,AFF007,new_year_push,US,765.68,4
2025-05-12,TechReach Media,AFF001,summer_promo_2025,US,83.19,1
2025-05-12,GrowthNest,AFF002,loyalty_reactivation,GB,216.11,1
2025-05-12,AdVantage Hub,AFF005,q1_retention,GB,709.48,5
2025-05-12,NorthStar Affiliates,AFF004,product_launch_v2,FR,182.02,2
2025-05-12,FunnelForge,AFF009,black_friday_2025,SE,152.76,1
2025-05-13,NorthStar Affiliates,AFF004,influencer_collab,FR,454.53,5
2025-05-13,ClickBridge Partners,AFF003,black_friday_2025,US,198.21,1
2025-05-13,BrandBoost Network,AFF010,loyalty_reactivation,US,626.16,1
2025-05-13,FunnelForge,AFF009,referral_spring,SE,751.79,6
2025-05-14,ClickBridge Partners,AFF003,black_friday_2025,AU,819.76,5
2025-05-14,BrandBoost Network,AFF010,new_year_push,BR,267.24,2
2025-05-14,GrowthNest,AFF002,new_year_push,FR,426.45,5
2025-05-14,ConvertFlow,AFF006,loyalty_reactivation,GB,316.61,3
2025-05-14,TechReach Media,AFF001,q1_retention,US,487.18,6
2025-05-15,GrowthNest,AFF002,q1_retention,NL,703.19,10
2025-05-15,FunnelForge,AFF009,loyalty_reactivation,AU,318.66,4
2025-05-15,AdVantage Hub,AFF005,new_year_push,NL,734.97,1
2025-05-15,ClickBridge Partners,AFF003,product_launch_v2,AU,894.34,3
2025-05-15,NorthStar Affiliates,AFF004,influencer_collab,CA,690.56,1
2025-05-15,BrandBoost Network,AFF010,influencer_collab,BR,403.43,3
2025-05-15,PixelPartners,AFF007,loyalty_reactivation,US,265.14,1
2025-05-16,ClickBridge Partners,AFF003,summer_promo_2025,FR,463.16,2
2025-05-16,FunnelForge,AFF009,loyalty_reactivation,GB,406.89,3
2025-05-16,ConvertFlow,AFF006,influencer_collab,FR,490.81,1
2025-05-16,GrowthNest,AFF002,influencer_collab,CA,691.43,1
2025-05-16,AdVantage Hub,AFF005,referral_spring,CA,779.99,4
2025-05-16,BrandBoost Network,AFF010,q1_retention,FR,313.96,4
2025-05-16,PixelPartners,AFF007,product_launch_v2,US,630.55,2
2025-05-17,GrowthNest,AFF002,new_year_push,PL,797.38,3
2025-05-17,NorthStar Affiliates,AFF004,q1_retention,CA,106.36,1
2025-05-17,BrandBoost Network,AFF010,new_year_push,AU,644.78,4
2025-05-17,AdVantage Hub,AFF005,product_launch_v2,GB,746.08,6
2025-05-18,NorthStar Affiliates,AFF004,loyalty_reactivation,PL,282.75,2
2025-05-18,FunnelForge,AFF009,referral_spring,US,785.66,3
2025-05-18,BrandBoost Network,AFF010,new_year_push,DE,892.52,3
2025-05-18,AdVantage Hub,AFF005,influencer_collab,DE,500.08,1
2025-05-18,TechReach Media,AFF001,new_year_push,GB,416.48,5
2025-05-19,BrandBoost Network,AFF010,loyalty_reactivation,US,324.98,4
2025-05-19,ConvertFlow,AFF006,q1_retention,GB,303.08,3
2025-05-19,LeadLaunch,AFF008,loyalty_reactivation,US,514.29,4
2025-05-19,GrowthNest,AFF002,referral_spring,FR,156.35,1
2025-05-19,PixelPartners,AFF007,product_launch_v2,AU,223.48,1
2025-05-20,BrandBoost Network,AFF010,summer_promo_2025,US,673.69,6
2025-05-20,NorthStar Affiliates,AFF004,black_friday_2025,US,803.3,5
2025-05-20,ClickBridge Partners,AFF003,black_friday_2025,AU,652.71,5
2025-05-20,PixelPartners,AFF007,product_launch_v2,DE,615.29,7
2025-05-20,AdVantage Hub,AFF005,new_year_push,US,338.93,1
2025-05-20,GrowthNest,AFF002,summer_promo_2025,BR,445.12,1
2025-05-21,GrowthNest,AFF002,summer_promo_2025,CA,370.87,4
2025-05-21,ClickBridge Partners,AFF003,product_launch_v2,DE,292.99,2
2025-05-21,PixelPartners,AFF007,q1_retention,US,164.72,1
2025-05-21,TechReach Media,AFF001,summer_promo_2025,GB,257.64,2
2025-05-21,LeadLaunch,AFF008,black_friday_2025,NL,522.12,5
2025-05-21,ConvertFlow,AFF006,loyalty_reactivation,GB,765.41,11
2025-05-22,FunnelForge,AFF009,black_friday_2025,NL,711.72,4
2025-05-22,GrowthNest,AFF002,referral_spring,DE,130.27,1
2025-05-22,ClickBridge Partners,AFF003,new_year_push,FR,177.6,1
2025-05-22,ConvertFlow,AFF006,referral_spring,GB,679.44,3
2025-05-22,TechReach Media,AFF001,black_friday_2025,US,116.87,1
2025-05-22,BrandBoost Network,AFF010,q1_retention,AU,648.67,4
2025-05-23,NorthStar Affiliates,AFF004,referral_spring,FR,436.38,1
2025-05-23,AdVantage Hub,AFF005,new_year_push,US,636.9,6
2025-05-23,TechReach Media,AFF001,summer_promo_2025,BR,884.22,13
2025-05-24,GrowthNest,AFF002,influencer_collab,DE,757.66,9
2025-05-24,ClickBridge Partners,AFF003,product_launch_v2,FR,612.86,5
2025-05-24,FunnelForge,AFF009,referral_spring,GB,117.44,1
2025-05-24,TechReach Media,AFF001,q1_retention,GB,439.36,5
2025-05-24,BrandBoost Network,AFF010,black_friday_2025,US,562.01,2
2025-05-24,LeadLaunch,AFF008,new_year_push,US,709.36,3
2025-05-25,GrowthNest,AFF002,referral_spring,FR,433.98,6
2025-05-25,BrandBoost Network,AFF010,q1_retention,DE,419.83,4
2025-05-25,LeadLaunch,AFF008,product_launch_v2,GB,165.49,1
2025-05-25,NorthStar Affiliates,AFF004,loyalty_reactivation,GB,181.56,2
2025-05-25,ClickBridge Partners,AFF003,influencer_collab,DE,843.18,3
2025-05-25,FunnelForge,AFF009,summer_promo_2025,FR,455.34,1
2025-05-26,BrandBoost Network,AFF010,q1_retention,US,409.07,2
2025-05-26,ClickBridge Partners,AFF003,loyalty_reactivation,US,212.73,1
2025-05-26,NorthStar Affiliates,AFF004,summer_promo_2025,DE,349.84,2
2025-05-27,NorthStar Affiliates,AFF004,q1_retention,US,884.65,8
2025-05-27,TechReach Media,AFF001,loyalty_reactivation,FR,889.09,10
2025-05-27,GrowthNest,AFF002,summer_promo_2025,PL,247.29,3
2025-05-27,PixelPartners,AFF007,loyalty_reactivation,GB,394.84,3
2025-05-27,AdVantage Hub,AFF005,new_year_push,US,897.6,7
2025-05-28,ConvertFlow,AFF006,new_year_push,DE,657.61,8
2025-05-28,BrandBoost Network,AFF010,q1_retention,DE,632.28,2
2025-05-28,AdVantage Hub,AFF005,influencer_collab,US,280.18,1
2025-05-28,ClickBridge Partners,AFF003,black_friday_2025,US,661.27,8
2025-05-29,GrowthNest,AFF002,loyalty_reactivation,GB,651.77,5
2025-05-29,BrandBoost Network,AFF010,loyalty_reactivation,US,541.77,6
2025-05-29,LeadLaunch,AFF008,new_year_push,FR,466.87,5
2025-05-29,PixelPartners,AFF007,referral_spring,US,280.59,2
2025-05-29,ConvertFlow,AFF006,summer_promo_2025,PL,262.44,1
2025-05-29,TechReach Media,AFF001,black_friday_2025,US,312.55,3
2025-05-29,ClickBridge Partners,AFF003,influencer_collab,GB,734.65,1
2025-05-30,PixelPartners,AFF007,referral_spring,US,89.68,1
2025-05-30,ClickBridge Partners,AFF003,referral_spring,SE,733.75,3
2025-05-30,BrandBoost Network,AFF010,product_launch_v2,US,565.59,8
2025-05-30,GrowthNest,AFF002,summer_promo_2025,DE,342.77,2
2025-05-30,TechReach Media,AFF001,black_friday_2025,FR,230.32,1
2025-05-30,ConvertFlow,AFF006,referral_spring,FR,185.11,1
2025-05-30,AdVantage Hub,AFF005,referral_spring,DE,752.01,11
2025-05-31,LeadLaunch,AFF008,loyalty_reactivation,FR,308.14,4
2025-05-31,PixelPartners,AFF007,product_launch_v2,FR,134.41,1
2025-05-31,ConvertFlow,AFF006,summer_promo_2025,US,129.78,1
2025-06-01,ConvertFlow,AFF006,black_friday_2025,DE,617.19,6
2025-06-01,GrowthNest,AFF002,q1_retention,PL,160.43,1
